artist_name,track_name,release_date,lyrics,neg_sentiment,neu_sentiment,pos_sentiment,com_sentiment
ella fitzgerald,undecided,1993,learn wish make heart want burn show know keep suspense got undecided promise fence fool say stay gon go guess well na mind honey kind really never sitting much play sense love apart wo return,0.077,0.784,0.139,0.9121
mad season,river of deceit,1995,either shore verse deceit head shell time burn tied river skin beautiful see lie pain swim outro buy least drown say believe pull cut could grow flow weight full pride prophet direction waist,0.17,0.771,0.059,-0.9643
kenny loggins,the last unicorn,1994,alive leave moon morning eagle passed first dusty last see warning dying rising unbelieving icing distance would cast desparate look breath seems though embed sky fountain torn path north world lion worn may winter unicorn forest laughter like future cloud shadow even flower shimmer pale roar old without crumbling fly hear mountain stare mourn star,0.075,0.821,0.103,0.7633
john berry,what's in it for me,1993,worth make heart glad made good want know back see open got meembed tear one let walked strange pas mistake fool please come ca admit changed well whats begging think past refrain people door love ask track disappear deep risk,0.077,0.753,0.17,0.961
special efx,ballerina,1993,life wish child head gone time tomorrow know nobody see desireballerina got end inside dream dreamballerina one memoryballerina look tryin world fire seeembed dancin road part cryin color ballerina agony desirei living deris dance ai saw hear around picture misery andi forgotten dreamsballerina,0.158,0.8,0.042,-0.9578
elliott smith,coming up roses,1995,tell verse alive moon junkyard time blood spun cold night brother know nobody need thing glass got sickle bulb ride buried bare follow everywhere sky spinning light red bury go start like kill eye permission coming kind trouble rosesembed division cell false full love rose white sore,0.094,0.847,0.059,-0.7645
the smashing pumpkins,jellybelly,1995,make wish nowhere verse want last matter see lie ever forevers fast beast welcome better ca bridge jellybelly sick feel die live forever memory always never left living nothing give belly,0.108,0.819,0.073,-0.819
jack jones,lollipops and roses,1995,cry make get spice child heart time book grown day fourteen keep know candy week smile thing fresh care nice school one handy yet better start acting little lolipops sugar rule minute try speak flower rosesembed never coax kid birthday lollipop forty carry rose bring next pet,0.013,0.844,0.143,0.9642
slade,all join hands,1985,life get wine drink time girl lang feeling remember alone auld kiss hand let ballroom fine drunk sang crowd floor younger lizst brahms much old coz saw join syne boy nowembed standing,0.024,0.784,0.192,0.976
bing crosby,pennies from heaven,1993,life pay vanish long blue get afraid moon made yor time run want bc million know back thing trade tree would meembed one sunshine fortune best every sky ago find must umbrella appreciated rain year contains free absolutely town package cloud sure upside flower falling always thunder love heaven hear penny storm new planned congratulated shower,0.073,0.732,0.195,0.9746
catherine wheel,crank,1993,brain game idea verse head explode time clear superstitious steel know smiling canopy need partition sleeping outro steal steam dream lay please running come protection real build complete like conscience tired mind crank circle bomb sync round left downembed call sense living love chrome fulfills prison severe small someone,0.131,0.681,0.188,0.7846
kyuss,demon cleaner,1994,get clean verse encino madman impostor day show know brush trick back rage see smile thing got naked important outro way one inside shush stay say save shine away must bridge cobweb magic feel normal freedom try listen refrain always treatment demon cleaner bleeder standing,0.029,0.764,0.207,0.9738
sublime,krs-one,1992,money learn pay verse yes intelligency want fi elijah know steak state watch muhammad school take leap taught style go ground must sound whole droppin never old welfare higher history hear hamburger science,0.027,0.886,0.087,0.8504
violent femmes,color me once,1994,life pail jack men twice wife glad head bend nimble alarm maybe fall neck arm cold house night turn keep everything see dead got knife working nice understand say mixing gon everlasting came ca ring go fire ta patience black body soul na like heal paint said man live saint desire try color jilly sun false painted give sad help sinner white,0.133,0.777,0.09,-0.8317
vern gosdin,i've got a heart full of you,1984,pay diamond heart gold yes time two arm cold turn silver last matter need warm got lying way ever better ca cent pushed far reaching even coal left rent youembed full ai around star due soft bill,0.058,0.727,0.215,0.9888
brooks & dunn,silver and gold,1994,behind mean make get home verse tonight gold made time turning silver know band back last see thing holding going tie alone understand hand let took embed find shine away bridge go could wedding gave bind kept locket lost loosened like mind try longer kind walk never left love wait easily late around sit yesterday keeping sacred,0.06,0.9,0.04,-0.2968
kyuss,space cadet,1994,acid long clean verse cadet stand day waiting know earth thing expects alone ever one lay hand take cliff tends come ray world side breathe room year part edge mind hard anything draped never sitting miss sun sand space covered fuckin,0.055,0.91,0.034,0.1779
earl thomas conley,attracted to pain,1986,wish pay make child heart sleep girl hide want stand beat keep prof pain would meembed death continual one hand unintentional leaf take face mistake though woman room rain blame feel consent like dark part robs man live rest falling le rent attracted love trial courage helpless continaul calling solemn swore test keeping whose response,0.212,0.629,0.158,-0.8431
johnny thunders,hurt me,1985,life drink hurt tried sleep maybe cat prize somethin knife missin would goin one spill leaf impress fool shove find light put suck friend ca meet gave think ok eye increase try carve really disciple never page heartbeat sleepembed around,0.242,0.723,0.036,-0.9905
alice in chains,am i inside,1992,behind fill make verse skin quicker loneliness beside half thing pain alone maze inside crawl artificial one darkness hate better missing mine black empty free feel soul used shadow mile walk visibly surface surrounded courage chaos,0.133,0.769,0.098,-0.594
iris dement,when love was young,1993,break tell today verse heart time arm charm grown day back young see known story curtain outro would ending oohembed intro ooh true look face fell come away go thought could guess read hold free chance never wishing dreamed kid yearn nothing hesitate love sad,0.029,0.759,0.212,0.9869
cynic,how could i,1993,learn modest grip begin day paddle question identity share one fear dream drown unkind falter occasion take embed water often shine spewing must reason canoe could harsh forget cavern charge free freedom cloud try revelation ego without love truth pride meant loosen regret humility attitude upon,0.106,0.68,0.214,0.9663
charley pride,let the chips fall,1996,life game tonight wife time girl fall chip married know half finger moment spending way would hand crawl let cross follow fast find put must go ashamed soon may hold card man finding rest fallembed still without living truth table wondering,0.054,0.889,0.057,0.1154
tracy lawrence,we don't love here anymore,1993,walking home heart turning house night share tie way would anymore dream touch seem bed anymoreembed come frayed world start worn bind feel like dark live used anything stranger always still old change breaking love door wait apart,0.125,0.784,0.091,-0.7943
johnny cash,spiritual,1996,verse suffering leave know wan last pain lord alone outro death true breath gon jesus spiritual na die sinned trouble lonely againembed left love hear,0.227,0.582,0.191,-0.849
robert plant,down to the sea,1993,life get word head seen want day waiting sea hardship would tear passin dream pas older big shake seems ocean better come wisdom watching ship laughter movin againembed friendship wave sand settling around carry small tambourine,0.022,0.861,0.117,0.9353
george strait,last time the first time,1985,strung time first know last worst meembed fool fast along caught cheating love untrue seeing felt using pastime found,0.102,0.851,0.047,-0.872
toadies,backslider,1994,told word verse head sweet time become dignity waiting stepped day heard thing thinkin remember looked prayed one hand let sin bended held water backslider jesus bridge thought nine pushed well year amen dark said eye proud son threw old knee opened salvation saw daddy manhood,0.024,0.871,0.105,0.8883
ella fitzgerald,i gotta have my baby back,1995,get blue home hurt sleep jukebox sweet back got alone paintin playing come ca go ta eat lost town along memory baby song much miss without people dancing backembed laughing around making tavern,0.068,0.835,0.097,0.6943
conway twitty,everyone has someone they can't forget,1985,flame made sweet fall dresser keep back last see open somewhere care goin one everyone yet embed every date bed believe ca since nine forget gave faded year gently eye used memory really remembers old saw love scrapbook picture carry rose place someone,0.009,0.847,0.144,0.9686
eels,novocaine for the soul,1996,life fill novocaine verse head fucking undead good back lawyer mother darling mistake number say better jesus bridge guess great something cause black soul paint feel die coming hard sputter living give hole white,0.023,0.805,0.172,0.9786
cracker,sick of goodbyes,1993,withered goodbye knot hair night keep second know stupid see goodbyesembed crawling root would one dream cross wading ocean come thought could changed current floor sick click soaking like tired mind land dust sun locomotive rust drag together four,0.274,0.694,0.032,-0.9922
george strait,you still get to me,1986,life break tell make get blue verse instrumental time hide want see going got doembed way true aww better light shine ca complete changed feel like dear used honey always still thank complain love,0.031,0.714,0.255,0.9909
portishead,biscuit,1994,tell make haunted long shore verse hurt time fall heard last matter thing got outro way inside mother yet exposed sin relief divine torn ago tearing come sensation ca taste bridge lost hard hunger stranger son never wander scared still left crimson full love biscuit seek apart sheer slave fed scream,0.271,0.688,0.04,-0.9851
deep purple,the battle rages on,1993,mighty final obvious get word verse survive gone gun fall many first keep rage strong everything watch got outro bay fear let battle shake say though hate talk red curse reason glory road kill die shot live human gamble hard annihilation lined much love habit nature onembed capitulation enough,0.229,0.653,0.117,-0.961
guided by voices,game of pricks,1995,cheated waited break game long verse hide house keep back weep strong knife tree attacking owe climb water put come ca could free disease wonder never prick entered truth track ask calling call,0.134,0.774,0.092,-0.7814
midge ure,the man who sold the world,1985,searched stair although long home verse made time passed million know back alone way hand face surprise ago laughed came world friend must thought control roamed year lost said man eye gazely form land spoke never died sold stare shook gazed upon,0.073,0.826,0.101,0.584
reba mcentire,i've seen better days,1986,verse seen perfect wrapped time morning good loving arm day everything smile got outro lord way one lay look hit seems better come away go mine rain like shining cloud taken much miss kid sun play wave pouring lollipop hello around neighbor green daysembed,0.01,0.678,0.312,0.9955
lynyrd skynyrd,"good luck, bad luck",1994,life either tell get ups sometimes verse yes run good two first cold cat east seventh last watch got bad hot fold hand dealt cross least west take fast embed better path come little could born ta well black sound card like man down lot hard sure depends son friday nothing ai worse around wo sign luck,0.078,0.673,0.249,0.9852
loudon wainwright iii,lost love,1985,get sorry glad leave lyricsi back remember alone way understand let mad darling somehow reason finally lost noticed hour die dear used sure lostembed never angry love happy sad calling completely call,0.176,0.51,0.314,0.9903
uncle tupelo,fifteen keys,1993,thin completes lose bend want displayed day silver spike leavin worst care true arrow sling score fathom nothin whatever away pull go pressin endsembed throw ahead fifteen road mace eye findin mind along try exhaust fume separate always string never song left dance fearlessness wantin sign lizzy instead luck key escape,0.088,0.864,0.048,-0.5544
voivod,iron gang,1984,make acid final noise explode time blood fall river strap turn tonite back war need going care stop swffles bone let given take fast scrap embed fight gon come riot rifle high crowd fix god rain na like dark road eye flow forever shot listen plunge falling always never iron crush notch near metal assault leather hear taking gang regret list fist soak bestials next,0.129,0.781,0.089,-0.8166
deana carter,love ain't worth making,1996,worth tell make tonight heart made goodbye arm waiting know holding tear one fool go leaving could whats hold eye yoou try shared lonely chance lately left pack youembed breaking ai love give happy taking forsake making aint waking,0.153,0.632,0.215,0.9545
christafari,selah,1994,life cry confide nowhere yeshua yes survive run hide want many famine utter zion brother war see need crucifixion death ride fear inside christ take thanks hate come drug jesus high selah suicide body plenty die man praise live psalm genocide eternal never rise paid dance love savior lucifer father price abide bother jah,0.165,0.664,0.171,-0.6599
meshuggah,suffer in truth,1995,life sealed vain unseen fed wound contaminated skin stabbed abandoned know forgiveness see lie smile dead pain buried dream deception face deaf power narrow cut void stolen fading mirror oblivion soul feel passage suffer freedom ash mind solution smell manipulated constant always never violently ripping dance saw belief truth laughing starving dy obliteration misery blind penetrating weak slain,0.384,0.471,0.145,-0.9936
shania twain,you lay a whole lot of love on me,1993,get tremble verse head fall become feeling need warm babe meembed ever lay dream let please find clay start since world thought could gently body feel whole lot mind tuggin piece never foot stirring living close love apart met id,0.01,0.724,0.266,0.9953
kenny wayne shepherd,born with a broken heart,1995,ridin long heart guitar begun broken gun flame run good name callin playin keep young killed watch distance drum ride took seems heartembed bullet born slow black burnin like die car ash stronger train still bang gettin sad star shootin rollin,0.247,0.532,0.221,-0.8316
a-ha,love is reason,1985,cry make told loss verse heart want turn last would breath fast start reason go thought changing die coming enoughembed love moral enough,0.081,0.562,0.357,0.9965
firehose,brave captain,1986,men doubt many casualty turn blank analogy interpretation becomes civilian lead brave talk captain lieutenant pertaining problem enemy describe ability regarding analogiesembed,0.254,0.644,0.102,-0.9686
little river band,forever blue,1986,life mean tell wish lover blue sometimes lose leave time run guide tomorrow many good stormy drift sometime matter thing sea wherever way sailor one cried took say fortune find away ca side go could forget chose may think eye far forever another longer memory wake never wander much close misery city blueembed,0.06,0.839,0.101,0.7116
george strait,lefty's gone,1985,money break long lefty home heart tried gone jukebox october cold fair imitate young heard warm introduced got alone one folk seem every lived stayed sang rain year part like honey caught always still song chill sad around late right played goneembed dallas nickel,0.09,0.763,0.147,0.9049
conway twitty,desperado love,1986,break stealing heart head instrumental time want first know feeling see desperately got steal wrong way knew order ride belong respect take look else say every desperado gon away ca shoot mine hold feel na like man another border youembed love met law,0.111,0.608,0.281,0.9898
dave matthews band,proudest monkey,1996,life walking verse head seen want humble climbed day turn question stuck see thing tree doembed way safe ever went dream staring lived better singing come away came corner high well limb horn like car proudest wonder branch sitting monkey simple quiet around ventured city tall bounce swing gritty,0.009,0.817,0.174,0.9788
vince gill,if it weren't for him,1985,learn verse heart head time name jealous many thinking see outro knew lay take face find ca mine rosanne called live himembed lonely still dreamed without breaking give hope wo vince next place found,0.023,0.877,0.1,0.9149
elastica,connection,1995,life anyone verse heart anyway made good want grade stupid last spade trade got would understand vital crave riding somehow believe thought could forget roundabout card think like another done anything round wave connection cared played brought luck enough someone,0.086,0.719,0.196,0.966
morcheeba,trigger hippie,1996,code learn make trippy child alive blood button hung hippy everything trigger drop drum let yeahembed line pull cut ground fire forget well zoom soul whole said sound live feel kill sing far sticky love truth hippie push step standing,0.055,0.393,0.552,0.999
sepultura,roots bloody roots,1996,getting break get fake verse instrumental want day wan see need fate watch outro root way set take say strength every believe find ca bridge real rain free feel na saved another stronger change bloody shall pray bring freak growing place,0.201,0.679,0.12,-0.9369
the smiths,"william, it was really nothing",1984,life everybody anyone verse girl fall know humdrum got care would buy dream stay say except ring god mine william rain marry town fat like live hard anything really nothing dragged,0.063,0.839,0.097,0.8004
the cramps,aloha from hell,1986,doin wish get verse glad flame devil hellembed neck aloha know everything week satellite dud hell outro hot kiss swell heck take big aw gon away ring go solo fire packin forget write na like said postcard sing refrain disguise send round old hey dancing lei hear,0.309,0.607,0.084,-0.9946
the black crowes,better when you're not alone,1996,worth life gold time two many river humble moan blow feetembed know show smile ache lie alone worst way deeper touch lay farther say grows better water go great meet like eye try weight happen stronger clearer higher nothing people love hope mountain wind,0.118,0.666,0.216,0.9564
keb' mo',crapped out again,1994,large rope tomorrow maybe goddamn fair turn hanging know back see lord wrong flip end let seem dice preacher busted gon light come broke ca pope well prayer difference na card ship man top tight againembed somebody still loaded flat living heaven win hear coin crapped call right,0.158,0.766,0.075,-0.9441
reba mcentire,today all over again,1985,long today verse made gone morning tomorrow loving started keep hurting going outro wrong stop ever touch look woman held reached must ca since like man easy falling againembed somebody habit new,0.089,0.852,0.059,-0.776
marian mcpartland,all in love is fair,1985,behind tossed either loosing game mystery word lose leave time good vow two cold fair writer fairembed war see lie fate bad one take stay say put away side go changed write ahead road future pen chance never left play people love win crazy coin,0.1,0.586,0.314,0.9946
siouxsie and the banshees,sweetest chill,1986,spine whirl whispering lament sleep weaved perverse name wanting fall shiver skin cadence web flashback spectre encases feeling finger descent thrill tear sublime strange seeps breath climb intones divine grows needle fountain tender heavenly icy coil drowning rain enthralls like fearing thaw ebb along shower memory glistening chill sweetest confusion spin enchantment communication around calling hoary haunting,0.113,0.751,0.136,0.8067
voivod,suck your bone,1984,money today kidnap afraid child home time want burn force know rape haul hell watch alone care one bone ready take look fear say embed believe suck come gon talk ca troop go deal soul na shit group fish fuck alright,0.291,0.56,0.149,-0.9869
slowdive,souvlaki space station,1993,asylum fallen verse want souvlaki closed know wan feeling open see station smile promise inside face brings curse feel soul flow na mind wonder near space close door hear picture,0.166,0.804,0.03,-0.9508
mark chesnutt,april's fool,1993,break make nowhere heat heart early summer gone time fall burn found choose turn show know remain tie april would teardrop let leaf look fool stay embed sky away ca go fire could little god mine may hold bind year soul like eye coming another walk always never chill close wait give return shower,0.102,0.855,0.043,-0.891
talk talk,i don't believe in you,1986,trying word verse leave want begin see wrong decline promise way golden heed charade proved fun say path believe find bridge go ahead year eye sing refrain song old play youembed pride wo,0.035,0.879,0.087,0.793
radiohead,prove yourself,1993,nowhere verse prove afford gun time bleed want know wan back hooked dead hand say beg better ray ca grow breathe na without sit pray cathode work,0.173,0.608,0.219,0.1451
al jarreau,raging waters,1984,lover lovin touchin toss banished time kingdom breakin become cold discover keep bizarre others last got moment romantic frantic stop order hand everyone cross given chain take say embed every expire antic fight water gon away abdicate ta na burnin freedom tired promised land walk never raging sand crown love star,0.117,0.613,0.27,0.981
morphine,radar,1995,money get game art verse alarm time hide guilty show dare spareembed bank state got dog outro drop spending care radar march supposed riding face gas say every better running penetrate world bridge go high chess empty driver pocketbook like car glider forever guard tank past bomb without checkmate around played freely place backyard,0.108,0.828,0.064,-0.6628
stephen stills,flaming heart,1984,worth talkin flaming heat heart time yearnin first cold see need steal alone babe kiss one face embed talk start ca fire control within well guaranteed year lost endless feel burnin behold searchin rollin desire james listen baby never saw apart loved taking flamin emergin risk key,0.076,0.608,0.315,0.9933
mad season,lifeless dead,1995,although verse guitar gone slept know dead wished alone promise would wed bed gon came must bridge solo floor led lifeless kept bled na said hunger accept unclean never love win dirty demon wept fed,0.431,0.473,0.096,-0.9973
vern gosdin,dead from the heart on down,1984,get long heart head yes goodbye pretty turn see dead way knew tear one dream lay church take yard say chest came world side friend limousine could cause something well may black town soul eye rest flower still downembed place around filled shattered,0.153,0.619,0.227,0.9423
alabama,as right now,1985,lover phone verse screen lady alone school one dream touch actress queen scene beauty high magic still never much leading love loved calling right nowembed someone,0.074,0.861,0.065,-0.0926
emmylou harris,your long journey,1986,break long verse heart grief tug happiness fond night day keep earth pain alone way hand one given take darling trod journeyembed come must angel meet god empty year part memory walk left family without love journey heaven happy call,0.046,0.584,0.37,0.9972
nofx,leave it alone,1994,break verse afraid leave force egg wan alone bringing would stop ever bone take given leaf grain follow stay slight shake beg away sheaf reason could breathe cautious god heel irresistible na voice walk never old change hear soft roll pa right,0.151,0.799,0.051,-0.7853
mcbride & the ride,can i count on you,1996,get verse gold time fall count first hair beside band silver know stumbled see need promise care way hand true tag darling say wear 2 hold year feel forever hard always still youembed turned love,0.016,0.853,0.13,0.9661
krokus,boys nite out,1984,doin fastest make get noise wine uptight lip moon noon time snakey girl machine steel tonite nobody see hip flight got outside till spinnin way hot tuned surrender ride ready dream let pas take follow better gon go shoot nite wheel dancin steppin driver shout na burnin edge aroundembed anything never gettin givin sexy worked tune boy call scream,0.036,0.874,0.091,0.7783
eric clapton,she's waiting,1985,lover get long verse heart gone time fall pawn pretty different waiting keep show see going hoping outro wrong care ready fool abusing find world anotherembed could something soon finally whole think eye far sing another hunger stronger song love apart burning hear king pretending someone,0.06,0.753,0.187,0.9609
ub40,promises and lies,1993,make fatal nowhere loser tide long vain wound burn many quick turn see lie need pain thing promise sacrifice let liesembed put sang friend must go thought could bridge cut sorrow heal eye serpent rest never song much left change history blind deep low,0.213,0.719,0.068,-0.9679
patty loveless,mr. man in the moon,1993,sight blue shedding heart moon broken hide night show smiling mineembed tear face shine away world must side mine well feel whole like man dark really lonesome star right,0.073,0.735,0.192,0.967
little walter,just your fool,1993,verse mercy leave treat use lying way buy one let take please fool else lyin tryin shotgun harmonica foolembed gon ca must bridge solo drive shoot jivin na asked baby still confess ai love happy crazy new help mess someone,0.196,0.617,0.187,0.0793
alabama,the boy,1984,life break get verse hurt heart leave want night stumble show know day strong see outro till dog alone way tear catch mammaembed let big yard mamma stay fight outlaw put clay cartoon shoe go watching little town like dark man try knee play hope together mountain around feeding wo boy shed,0.068,0.79,0.143,0.9442
the smithereens,blood and roses,1986,long springtime blood want october cold heard see need wrong belong wed seems say ago come rain like said live eye try rosesembed flower died close saw love yesterday rose wintertime ran standing,0.094,0.741,0.165,0.8793
big mountain,revolution,1994,money get firmly blue time nation tomorrow babylon stormy brother keep back lookin sea got faith ready let repeat bright sister revolution energy embed fight find sufferation reason ground jump system youth depression sorrow ship think heal increase searchin unity healing budget action planted together new squander infection balance,0.039,0.844,0.117,0.8645
keith whitley,charlotte's in north carolina,1994,behind phone wanted arrives verse heart leave made sweet time goodbye day know back last matter lie hoping charlotte window set let okay rung take else say north find away watched cause carolina wall taxi saint waving somebody left much plane cost love hope louis misery looking kinda driving call freeembed,0.039,0.834,0.127,0.9288
king crimson,the king crimson barber shop,1984,grand schizoid stick bobby guitar barber want band know back belew century tony drum tap fun please photo best better believe bandembed shop throw think man settle record sing eg land really crimson foot billy bass play king encore,0.021,0.89,0.09,0.8082
vern gosdin,slow burnin' memory,1984,tell hoped get heartache heart hurt broken made time maybe goodbye dealing day keep last feeling got dying promise would realize fad take away taught ca forget slow mend burnin said live forever mind began expect memory love mindembed burning hole,0.054,0.793,0.153,0.9468
kate bush,mother stands for comfort,1985,mum make break verse madman hide stand cat know possession wrong lying inside comfort fear rioting mother take say stay cage friend crowd something bird murderer think like mind anything hunted mmm wo yesterday hunter escape,0.155,0.697,0.149,-0.4563
crowded house,something so strong,1986,life make spread today gold sleep leave seen run turning jealousy fall trap cold strong feeling thing weep happening root older strongembed lust cover away frozen ground taste could something wall like hang much love carry deep bring frame,0.056,0.654,0.289,0.9919
morphine,let's take a trip together,1993,trip get verse scenic headlong leaking cold know question earthquake going somewhere orbit alone tree outro let take orbitembed breeze route go breathe black finally information irresistible wreck dripping edge anxious glistening nervous refrain distracting space people together thee window,0.079,0.842,0.08,0.0299
melvins,lizzy,1993,kitty break seive mystery might bong bend time two know osborne open elvis hill siksura laid buzz one kickin bone sin seem gary hit big water wishy little daughter eat well castrate exit black free clothes may measured hang far scan mind done land heavy somebody liz send betty le foot sun bomb sits wringin leather give hope calling misery father scar collar lizzy white fig,0.082,0.842,0.076,-0.2111
otis clay,when the gates swing open,1993,fill toiling word load name treat hide many humble day waiting keep open spirit lord understand end hand fit let sin embed every holy path come world friend patiently trusting angel watching rain write gate soul tired carryin coming thy service weary stood love heaven trial savior teach storm neighbor swing beckon,0.109,0.704,0.187,0.9371
the jesus and mary chain,the hardest walk,1985,game word alive hardest blood plain stony loving want struck cold day back stuck sea see need dead swim thing numb deceive alone would shack ever inside touch dream take walkembed find come talk thought could ashamed sick feel honey hard speak walk never play living weak,0.156,0.772,0.072,-0.8459
joe cocker,night calls,1993,nowhere get home tried made morning thinking southern night started know nobody plan got working looked let fast start watched must ring reach gave road future live coming hard past easy mile never chill twilight ai moving give callsembed hope gang help making call fade,0.031,0.923,0.047,0.3162
green day,panic song,1995,disposition fill anguish verse head instrumental broken cheap eating machine panic wan reality glass state outro bleeding care breeding intro inside ready widespread mass hate torn world void jump limp thought well sick brink na opinion plague left song shit confusion nothing desolate conclusion escape,0.27,0.677,0.053,-0.9876
beth hart,blame the moon,1996,life cry mystery seen moon day hurting nobody alone witch staring moonembed magic black rain blame said dark minute never remembers sitting much ai season met right,0.356,0.631,0.013,-0.9941
sublime,q-ball,1994,verse check duck cuz dope funky reggae somethin ya got bad shock gash kickin lynch hit azz say strength chowder gon come style cut shoot go clash rain steppin na nut try listen comin as still rocka play nigga cash fuck muthafuckin brad step next white supremeembed,0.22,0.699,0.08,-0.9684
the judds,don't you hear jerusalem moan?,1996,get verse glad ringin joy first moan brother earth singin church let repeat sin embed preacher better away jesus god wash well soul teacher try listen knee hear jerusalem right pray upon,0.135,0.694,0.172,0.8823
willie nelson,she's out of my life,1984,life cry laugh verse two expression stand know need knife possession whether way hand took cut granted year like die live think learned love lifeembed wait late wo cavalier,0.105,0.773,0.122,0.2732
luciano,how can you,1996,life appreciate wonderful leave hatred speaks feeling see peace unruly way destiny embed fight hate majesty could control gave god grudge like live ungrateful done ordained living grace love knowing father everyday star wind work,0.151,0.691,0.158,-0.4363
vince gill,worlds apart,1985,answer child verse heart two stand turn feeling companion lie till way understand end quite best embed hate sky find away world ca slowly go start empty silent gate ugly dark memory lonely left still dyin full equal people nothing heaven love apart gray yesterday place fade,0.032,0.813,0.155,0.9652
jerry vale,pretend you don't see her,1986,pretend although heart chin fall see need smile somewhere way tear look running start coming love allembed late gay,0.169,0.616,0.216,0.9555
stevie ray vaughan,couldn't stand the weather,1984,life cry learn get entangled verse sweet time stand fellow see station feelin tie thing tear understand hand fear ready runnin take stop needed tryin stay every tribulation shine away come could grow weather wash rain year spent deal sugar like hang heavy train always old business change yellow sand ai love trial funny together wo help daddy raisin stormembed right,0.083,0.796,0.12,0.763
the brian jonestown massacre,monster,1996,life arrived already make fake lip survive time uncommon started see lie fate going peace moment mineembed looked kiss death monster knew breath face every seemed drew cause expectation spent arise whole like think man eye touched foot space nothing saw worse felt next step place,0.096,0.774,0.13,0.6874
big mountain,time has come,1994,waited child begun time morning passed tamed know last someonе story anew would knew dream true fear stay beast shine come came away born empty year gate feel comeembed live wild rest wake someone sunlight near sun thousand king tall wind bе bird,0.012,0.903,0.086,0.8906
son volt,live free,1995,life pay phone wanted alive want river passed brighter someday waiting keep turn know see smile mud remain known caustic way proved line needle shine light delta changed free threading dieembed die live rhythm kind train anesthetize without living nicotine south together looking father season right,0.049,0.775,0.176,0.9552
soundgarden,rhinosaur,1996,break verse rhinosaur hurt meaning feather guitar dirt arm harm charm cold killing show hung graf feeling ache skull among peace reverie haste embed bending drawing graze beneath solo swarm healthy empty horn sick like enemy lame healing foot sand play wait happy horde feeding deadly tame standing,0.205,0.656,0.139,-0.91
ac/dc,you ain't got a hold on me,1984,mean lose verse heart grip fall count climax bedroom back slip see giving hooked got finger facing hill livin let take solo cause soon hold think easy kind apart wo blind roll rollin,0.035,0.882,0.083,0.8248
krokus,our love,1984,life lover tell heart head hurt time dirt fall know question wan somethin matter smile lie feelin got need way babe tear livin inside tellin please needed say embed gon away start go fire diggin mine ahead hold town card na like die foolin really always never play love ask apart together hear around wo realized outta,0.086,0.653,0.261,0.9884
eric clapton,never make you cry,1985,life cry make verse fall goodbye loving night day everything see holding smile watch way kiss ever inside hand say ca hold feel dieembed die eye staying easy tight never close asleep,0.101,0.784,0.115,0.3429
digable planets,highing fly,1994,life huh ball word slide mate time twenty mec ninety gim butterfly million everything cubatas rehearsed hell peace happening playing buzz went cuffing bout say embed six countdown glide core corner butter block hour flow kicked limped tape afro honey cutting joint mile baby jazzy concrete bomb round wind shit fly hey space nothing kick nigga ai three right new highing box place ladybug,0.149,0.824,0.027,-0.9502
reba mcentire,how was i to know,1996,tell revolved scrambling verse heart afraid word broken gone made time lose fall hanging know strong see promise would realize end inside dream walked faith take took else embed every put away world thought could guess gave dark freedom ok along disguise swept much turned apart around blind whirlwind shattered someone,0.081,0.782,0.137,0.8862
ella fitzgerald,who walks in when i walk out?,1995,fooling get jealous hi worrying know feeling got kiss embed away something well used walk baby miss give kinda everyday,0.143,0.791,0.066,-0.9131
albert collins,bending like a willow tree,1986,weepin break tell sooner fake yes bend good know pill ya got treeembed tree beggin willow goodness bendin look take please face lyin say everywhere bending nothin sake go little ta advise weeping like man trouble baby later never much knee give late bitter,0.065,0.739,0.196,0.9649
george strait,lead on,1994,get recall verse heart girl invitation arm waiting know back strong feeling see open matter passing bet somewhere outro townembed lead look take fool else broke must could town like said left smiled settling love give around acted seeing new,0.043,0.749,0.208,0.985
george strait,love comes from the other side of town,1984,life mean get home verse house hanging everything feeling thing alone bad way look seem best somehow embed find come side ground since empty town feel like hour longer shared built left living inclined love solid around right found,0.079,0.732,0.189,0.9613
brooks & dunn,more than a margarita,1996,life either make joking get tequila waitress ceiling verse heart head shooter broken corona tonight want pyramid goodbye blow started night hurting ten day feeling see need pain glass going hoping way salt take embed party away saying high forget well joke moved easy memory asked even built left still without ai hear shook help margarita,0.09,0.739,0.171,0.9055
charley pride,all i have to offer you (is me),1996,make verse gold want waiting band know everything see hill mansion way ever front take crystal sweetheart every wear world grow something wedding ahead year hardly fancy clothes free another offer sure still living love give rose standing step chandelier,0.022,0.883,0.096,0.8979
george jones,hopelessly yours,1986,notion cry heartache afraid know hopelessly thing going livin ever one certain emotion slightest embed hate ca forget hurtin forever sure cryin spite never always dyin love heaven laughing loved cure,0.279,0.548,0.173,-0.9595
the manhattan transfer,to you,1985,life heart yes devotion want day know everything feeling giving known care livin true strife tryin every since thought sorrow soul like live really never dyin entered living youembed love give felt everyway everyday deep met,0.02,0.706,0.274,0.9932
ween,spinal meningitis (got me down),1994,spinal spine verse hurt almighty time wan last see smile vaseline feelin got greasy let please gon jesus mommy god na meningitis die really much worse stinky,0.211,0.63,0.158,-0.9249
